,,,,,,,,,,,,,,,,,,,,,,,
STT,Mã,Dashboard/báo cáo,Thông tin,Mô tả,Nhóm yêu cầu,Phân loại,Đánh giá,Độ chi tiết,Nguồn,Cần phân tích?,Cần test?,DL lịch sử?,Trạng thái mapping,Mapping (nghiệp vụ),Bảng nguồn,Trường nguồn,Điều kiện dữ liệu,Câu lệnh SQL,Câu lệnh update SIT,Note,Hoàn thành DEV,Loại dữ liệu,Kết quả SIT
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,20. Tăng/ (Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),20,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_20_TANG_TGUI_KH,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '20'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_20_TANG_TGUI_KH
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '20'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,21. Tăng/ (Giảm) các công cụ TC phái sinh và các khoản nợ tài chính khác,21,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_21_TANG_CCPSINHHG_NO,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '21'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_21_TANG_CCPSINHHG_NO
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '21'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,"22. Tăng/ (Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD phải chịu rủi ro",22,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_22_TANG_VONTAITRO,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '22'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_22_TANG_VONTAITRO
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '22'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,23. Tăng/ (Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),23,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_23_TANG_GTCG,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '23'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_23_TANG_GTCG
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '23'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,"24. Tăng/ (Giảm) lãi, phí phải trả",24,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_24_TANG_LAIPHI_PTTRA,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '24'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_24_TANG_LAIPHI_PTTRA
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '24'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,25. Tăng/(Giảm) khác về công nợ hoạt động,25,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_25_TANG_CONGNO_KHAC,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '25'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_25_TANG_CONGNO_KHAC
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '25'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước thuế thu nhập,26,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_26_LCTT_TRUOCTHUE,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '26'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_26_LCTT_TRUOCTHUE
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '26'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,26. Thuế TNDN đã nộp (*),27,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_27_THUE_NOP,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '27'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_27_THUE_NOP
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '27'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,27. Chi từ các quỹ của TCTD (*),28,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_28_CHI_QUY_TCTD,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '28'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_28_CHI_QUY_TCTD
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '28'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,I. Lưu chuyển tiền thuần từ hoạt động kinh doanh,29,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_29_LCTT_HDKD,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '29'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_29_LCTT_HDKD
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '29'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,Lưu chuyển tiền từ hoạt động đầu tư,null,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,,,,,,"Dòng tiêu đề: Lưu chuyển tiền từ hoạt động đầu tư, không có dữ liệu số",Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,1. Mua sắm TSCĐ (*),30,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_30_MUATSCD,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '30'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_30_MUATSCD
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '30'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ",31,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_31_THUBANTHANLY_TSCD,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '31'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_31_THUBANTHANLY_TSCD
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '31'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,"3. Tiền chi từ thanh lý, nhượng bán TSCĐ (*)",32,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_32_CHIBANTHANLY_TSCD,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '32'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_32_CHIBANTHANLY_TSCD
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '32'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,4. Mua sắm bất động sản đầu tư (*),33,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_33_MUABDSDT,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '33'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_33_MUABDSDT
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '33'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,"5. Tiền thu từ bán, thanh lý bất động sản đầu tư",34,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_34_THUBANTHANLY_BDS,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '34'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_34_THUBANTHANLY_BDS
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '34'",,,Done,Dữ liệu động,P
30,,Dữ liệu tài chính tổ chức tín dụng chi tiết - Báo cáo lưu chuyển tiền tệ - gián tiếp,"6. Tiền chi ra do bán, thanh lý bất động sản đầu tư (*)",35,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTTD_GT_35_CHIBANTHANLY_BDS,"rc.enterprise_type_cd = 'td'
 AND rc.report_cd LIKE 'BCLCTT_GT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '35'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTTD_GT_35_CHIBANTHANLY_BDS
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'td'
  AND rc.report_cd LIKE 'BCLCTT_GT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '35'",,,Done,Dữ liệu động,P
